id,ts_utc,rsu_id,rsu_position_x,rsu_position_y,vehicle_id,speed,battery_charge,battery_capacity,battery_percentage,sim_time,collection_timestamp,rsu_received_at
816,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Small_Easybike_V12,7.364194819559343,937.57,2000.0,46.8785,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
817,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.635836911908925,1427.17,3000.0,47.57233333333333,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
818,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.561424297601916,1182.77,2500.0,47.3108,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
819,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.617056671618484,931.08,2000.0,46.554,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
148,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.710715350904502,1303.66,3000.0,43.455333333333336,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
169,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.443863048427739,1304.88,3000.0,43.496,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
170,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.680729125016369,1171.84,2500.0,46.873599999999996,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
171,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.40876872823108,921.46,2000.0,46.073,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
172,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.411778482996532,1340.62,3000.0,44.68733333333333,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
173,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.495439399820753,1178.59,2500.0,47.1436,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
174,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.520108834579587,926.64,2000.0,46.332,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
175,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.86826445584561,1347.51,3000.0,44.917,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
176,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.863218178483658,17340.59,35000.0,49.54454285714286,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
492,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.562934258342721,1173.02,2500.0,46.9208,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
493,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.331494851708412,922.0,2000.0,46.1,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
494,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.376208327083177,1423.09,3000.0,47.43633333333333,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
495,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.70962230113335,1178.6,2500.0,47.144,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
496,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.612244322053157,926.36,2000.0,46.318,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
497,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.5774191038425585,1428.47,3000.0,47.61566666666667,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
498,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.486111075822264,1184.93,2500.0,47.3972,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
499,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.481817699009553,932.7,2000.0,46.635000000000005,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
275,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Easybike_ER-02B,13.6758049138356,1303.32,3000.0,43.444,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
276,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.55855270029977,1172.68,2500.0,46.9072,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
277,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.520477252868004,920.8,2000.0,46.04,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
278,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.476498074340634,1304.5,3000.0,43.483333333333334,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
279,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.657292072982528,1171.78,2500.0,46.871199999999995,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
280,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.506272307918407,920.78,2000.0,46.038999999999994,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
820,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Electric_Rickshaw_V8,7.703160655423999,1172.21,2500.0,46.888400000000004,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
821,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Small_Easybike_V12,7.552185384179466,920.76,2000.0,46.038000000000004,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
822,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.3714324214681985,1184.89,2500.0,47.3956,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
823,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Small_Easybike_V12,7.443198236841709,932.43,2000.0,46.6215,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
824,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.6941418673250865,1421.98,3000.0,47.39933333333333,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
825,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.606356078847312,1177.73,2500.0,47.1092,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
826,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.362605177769438,927.19,2000.0,46.359500000000004,141.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
149,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.788490843819455,1291.9,3000.0,43.06333333333334,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
177,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,0.0,1343.17,3000.0,44.772333333333336,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
178,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.282772661857307,1168.55,2500.0,46.742,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
179,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.732762573375367,915.29,2000.0,45.7645,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
180,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.560320079016172,1329.78,3000.0,44.326,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
181,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.455746877794154,1173.93,2500.0,46.95720000000001,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
182,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.373882492859848,922.38,2000.0,46.119,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
183,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.94645801841657,1336.61,3000.0,44.553666666666665,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
184,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.719164854004048,926.42,2000.0,46.321,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
185,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.658429336128757,17330.83,35000.0,49.51665714285715,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
500,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.616964085232467,1167.92,2500.0,46.716800000000006,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
501,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.468810196006671,916.55,2000.0,45.8275,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
502,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.211379772397166,1418.76,3000.0,47.292,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
503,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.350533123798669,1175.14,2500.0,47.0056,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
504,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.641789877642878,921.32,2000.0,46.066,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
505,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.2124450717909525,1424.82,3000.0,47.494,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
506,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.304760917178355,1180.76,2500.0,47.2304,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
507,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.517410519272089,927.71,2000.0,46.3855,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
281,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Easybike_ER-02B,13.847741443873383,1290.61,3000.0,43.02033333333333,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
282,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.437520026084967,1168.34,2500.0,46.733599999999996,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
283,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.4320583679666745,916.33,2000.0,45.816500000000005,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
284,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.632637257198803,1292.06,3000.0,43.068666666666665,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
285,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.712206470402889,1166.58,2500.0,46.663199999999996,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
286,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.30112517610658,916.62,2000.0,45.831,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
827,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Electric_Rickshaw_V8,7.297401258694008,1168.96,2500.0,46.7584,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
828,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Small_Easybike_V12,7.489949427400716,916.18,2000.0,45.809,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
829,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.381747304433957,1179.97,2500.0,47.1988,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
830,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.302874404936048,1418.56,3000.0,47.28533333333333,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
831,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.5433732809918,1173.14,2500.0,46.9256,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
832,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.508418158483692,921.7,2000.0,46.085,151.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
150,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.615439167921432,1281.78,3000.0,42.726,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
186,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,0.0,1342.89,3000.0,44.763000000000005,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
187,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.730561030418612,1161.93,2500.0,46.4772,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
188,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.475895897224546,911.45,2000.0,45.572500000000005,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
189,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.55439682483361,1319.83,3000.0,43.99433333333333,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
190,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.301796698099934,1169.72,2500.0,46.7888,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
191,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.510196457356215,917.01,2000.0,45.8505,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
192,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.5184295856478,1329.58,3000.0,44.31933333333333,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
193,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.6978592930547896,1173.8,2500.0,46.952,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
194,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.382764308918268,922.91,2000.0,46.1455,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
195,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.79606620615814,17318.52,35000.0,49.48148571428572,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
508,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.52998546356801,1163.39,2500.0,46.5356,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
509,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.7325268812431025,910.61,2000.0,45.5305,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
510,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.6566111460869735,1411.99,3000.0,47.06633333333333,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
711,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.527657050495036,1169.58,2500.0,46.783199999999994,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
712,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.330677335588262,917.66,2000.0,45.882999999999996,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
713,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.345148989928546,1419.33,3000.0,47.311,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
714,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.633909064200707,1174.57,2500.0,46.9828,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
715,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.3341378168854865,923.62,2000.0,46.181,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
287,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.663552713436075,1162.49,2500.0,46.4996,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
288,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.381009063771926,911.71,2000.0,45.5855,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
289,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.449350249697455,1281.99,3000.0,42.733,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
290,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.3688783177360895,1163.78,2500.0,46.5512,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
291,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.493459457270801,911.32,2000.0,45.566,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
292,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.698575903542022,1412.05,3000.0,47.068333333333335,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
293,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.549601159496233,1162.31,2500.0,46.4924,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
294,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.343819621340372,911.54,2000.0,45.577,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
833,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.649524640031159,1167.87,2500.0,46.7148,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
834,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.768986806245521,915.7,2000.0,45.785000000000004,161.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
151,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.418752543255687,1271.91,3000.0,42.397,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
196,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,0.0,1342.6,3000.0,44.75333333333333,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
197,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.514479760634713,1157.92,2500.0,46.3168,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
198,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.662132239406929,905.84,2000.0,45.292,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
199,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,4.578690631496658,1345.49,3000.0,44.849666666666664,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
200,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.608111506183632,1163.75,2500.0,46.550000000000004,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
201,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.522595102172345,912.12,2000.0,45.606,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
202,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.846344976251975,1317.29,3000.0,43.909666666666666,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
203,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.612211978151463,1169.29,2500.0,46.7716,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
204,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.466253379681148,917.63,2000.0,45.881499999999996,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
411,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.41905722473748,17309.99,35000.0,49.45711428571429,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
716,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.370141450171359,1159.15,2500.0,46.366,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
717,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.594905237290077,906.31,2000.0,45.3155,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
718,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.221423762209341,1408.7,3000.0,46.95666666666667,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
719,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.292799917487428,1165.71,2500.0,46.628400000000006,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
720,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.72671606621705,911.16,2000.0,45.558,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
721,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.190770048998516,1414.92,3000.0,47.164,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
722,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.601263055782765,1169.84,2500.0,46.7936,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
723,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.6242615179810675,917.63,2000.0,45.881499999999996,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
295,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.626677575260401,1157.75,2500.0,46.31,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
296,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.313602031879127,907.08,2000.0,45.354,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
297,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.55574987034779,1269.97,3000.0,42.33233333333333,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
298,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.592084751785733,1157.99,2500.0,46.3196,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
299,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.472889776779339,906.59,2000.0,45.3295,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
300,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.717334576966564,1407.03,3000.0,46.900999999999996,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
301,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.749859201344662,1162.55,2500.0,46.501999999999995,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
302,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.551672125440091,911.61,2000.0,45.5805,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
303,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.67098630764056,1156.91,2500.0,46.2764,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
304,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.703067134921439,905.2,2000.0,45.26,171.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
152,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.749194213049487,1258.32,3000.0,41.943999999999996,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
412,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,0.9115669996244833,1342.05,3000.0,44.735,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
413,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.706301458152011,1152.31,2500.0,46.0924,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
414,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.286419084849768,902.43,2000.0,45.1215,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
415,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,0.7481627647066489,1350.17,3000.0,45.00566666666667,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
